;Unnamed: 0;Tweet;Emosi;step01;tokens;tokens_perbaikan;final_tokens;step02;ProcessedText
549;549.0;Satu Warga Kuningan Dirujuk ke RS Darurat Covid-19 Citra Ibu, Dijemput Petugas Pakai APD Lengkap;-1.0;satu warga kuningan dirujuk ke rs darurat covid number citra ibu dijemput petugas pakai apd lengkap;['satu', 'warga', 'kuningan', 'dirujuk', 'ke', 'rs', 'darurat', 'covid', 'number', 'citra', 'ibu', 'dijemput', 'petugas', 'pakai', 'apd', 'lengkap'];['satu', 'warga', 'kuningan', 'dirujuk', 'ke', 'rs', 'darurat', 'covid', 'number', 'citra', 'ibu', 'dijemput', 'petugas', 'pakai', 'apd', 'lengkap'];['satu', 'warga', 'kuningan', 'dirujuk', 'ke', 'rs', 'darurat', 'covid', 'number', 'citra', 'ibu', 'dijemput', 'petugas', 'pakai', 'apd', 'lengkap'];satu warga kuningan dirujuk ke rs darurat covid number citra ibu dijemput petugas pakai apd lengkap;satu warga kuningan rujuk rs darurat covid number citra ibu jemput tugas pakai apd lengkap
550;550.0;Mengapa Menolak Jenazah Covid-19;-2.0;mengapa menolak jenazah covid number;['mengapa', 'menolak', 'jenazah', 'covid', 'number'];['mengapa', 'menolak', 'jenazah', 'covid', 'number'];['mengapa', 'menolak', 'jenazah', 'covid', 'number'];mengapa menolak jenazah covid number;tolak jenazah covid number
551;551.0;Pasien positif COVID-19 bertambah 2 orang lagi. Kini total kasus positif Corona di Jambi menjadi 4 orang.;-1.0;pasien positif covid number bertambah number orang lagi kini total kasus positif corona di jambi menjadi number orang;['pasien', 'positif', 'covid', 'number', 'bertambah', 'number', 'orang', 'lagi', 'kini', 'total', 'kasus', 'positif', 'corona', 'di', 'jambi', 'menjadi', 'number', 'orang'];['pasien', 'positif', 'covid', 'number', 'bertambah', 'number', 'orang', 'lagi', 'kini', 'total', 'kasus', 'positif', 'corona', 'di', 'jambi', 'menjadi', 'number', 'orang'];['pasien', 'positif', 'covid', 'number', 'bertambah', 'number', 'orang', 'lagi', 'kini', 'total', 'kasus', 'positif', 'corona', 'di', 'jambi', 'menjadi', 'number', 'orang'];pasien positif covid number bertambah number orang lagi kini total kasus positif corona di jambi menjadi number orang;pasien positif covid number tambah number orang kini total kasus positif corona jambi jadi number orang
552;552.0;Covid Teknesi !;1.0;covid teknesi;['covid', 'teknesi'];['covid', 'teknesi'];['covid', 'teknesi'];covid teknesi;covid teknesi
553;553.0;Hai Cay, berhubung penerbangan kamu bukan termasuk dalam penerbangan berdampak Covid-19, kamu bisa temukan informasi mengenai refund kamu di sini;1.0;hai cay berhubung penerbangan kamu bukan termasuk dalam penerbangan berdampak covid number kamu bisa temukan informasi mengenai refund kamu di sini;['hai', 'cay', 'berhubung', 'penerbangan', 'kamu', 'bukan', 'termasuk', 'dalam', 'penerbangan', 'berdampak', 'covid', 'number', 'kamu', 'bisa', 'temukan', 'informasi', 'mengenai', 'refund', 'kamu', 'di', 'sini'];['hai', 'cay', 'berhubung', 'penerbangan', 'kamu', 'bukan', 'termasuk', 'dalam', 'penerbangan', 'berdampak', 'covid', 'number', 'kamu', 'bisa', 'temukan', 'informasi', 'mengenai', 'refund', 'kamu', 'di', 'sini'];['hai', 'cay', 'berhubung', 'penerbangan', 'kamu', 'bukan', 'termasuk', 'dalam', 'penerbangan', 'berdampak', 'covid', 'number', 'kamu', 'bisa', 'temukan', 'informasi', 'mengenai', 'refund', 'kamu', 'di', 'sini'];hai cay berhubung penerbangan kamu bukan termasuk dalam penerbangan berdampak covid number kamu bisa temukan informasi mengenai refund kamu di sini;hai cay hubung terbang kamu bukan masuk terbang dampak covid number kamu temu informasi kena refund kamu sini
554;554.0;FKG Unhas gelar pekan solidaritas peduli COVID-19;2.0;fkg unhas gelar pekan solidaritas peduli covid number;['fkg', 'unhas', 'gelar', 'pekan', 'solidaritas', 'peduli', 'covid', 'number'];['fkg', 'unhas', 'gelar', 'pekan', 'solidaritas', 'peduli', 'covid', 'number'];['fkg', 'unhas', 'gelar', 'pekan', 'solidaritas', 'peduli', 'covid', 'number'];fkg unhas gelar pekan solidaritas peduli covid number;fkg unhas gelar pekan solidaritas peduli covid number
555;555.0;Penyebaran COVID-19 di Makassar telah melalui trasmisi lokal;-1.0;penyebaran covid number di makassar telah melalui trasmisi lokal;['penyebaran', 'covid', 'number', 'di', 'makassar', 'telah', 'melalui', 'trasmisi', 'lokal'];['penyebaran', 'covid', 'number', 'di', 'makassar', 'telah', 'melalui', 'trasmisi', 'lokal'];['penyebaran', 'covid', 'number', 'di', 'makassar', 'telah', 'melalui', 'trasmisi', 'lokal'];penyebaran covid number di makassar telah melalui trasmisi lokal;sebar covid number makassar lalu trasmisi lokal
556;556.0;Gue punya alergi yang efeknya itu buat gue bersin, batuk dan mata gue berair. Saat pandemi COVID-19 ini, kebetulan alergi gue kumat. Dan apa ? Gue usaha buat nahan supaya ga batuk dan bersin saat lagi belanja kebutuhan kost diluar ruangan.;-1.0;gue punya alergi yang efeknya itu buat gue bersin batuk dan mata gue berair saat pandemi covid number ini kebetulan alergi gue kumat dan apa gue usaha buat nahan supaya ga batuk dan bersin saat lagi belanja kebutuhan kost diluar ruangan;['gue', 'punya', 'alergi', 'yang', 'efeknya', 'itu', 'buat', 'gue', 'bersin', 'batuk', 'dan', 'mata', 'gue', 'berair', 'saat', 'pandemi', 'covid', 'number', 'ini', 'kebetulan', 'alergi', 'gue', 'kumat', 'dan', 'apa', 'gue', 'usaha', 'buat', 'nahan', 'supaya', 'ga', 'batuk', 'dan', 'bersin', 'saat', 'lagi', 'belanja', 'kebutuhan', 'kost', 'diluar', 'ruangan'];['saya', 'punya', 'alergi', 'yang', 'efeknya', 'itu', 'buat', 'saya', 'bersin', 'batuk', 'dan', 'mata', 'saya', 'berair', 'saat', 'pandemi', 'covid', 'number', 'ini', 'kebetulan', 'alergi', 'saya', 'kumat', 'dan', 'apa', 'saya', 'usaha', 'buat', 'nahan', 'supaya', 'tidak', 'batuk', 'dan', 'bersin', 'saat', 'lagi', 'belanja', 'kebutuhan', 'kost', 'diluar', 'ruangan'];['saya', 'punya', 'alergi', 'yang', 'efeknya', 'itu', 'buat', 'saya', 'bersin', 'batuk', 'dan', 'mata', 'saya', 'berair', 'saat', 'pandemi', 'covid', 'number', 'ini', 'kebetulan', 'alergi', 'saya', 'kumat', 'dan', 'apa', 'saya', 'usaha', 'buat', 'nahan', 'supaya', 'tidak', 'batuk', 'dan', 'bersin', 'saat', 'lagi', 'belanja', 'kebutuhan', 'kost', 'diluar', 'ruangan'];saya punya alergi yang efeknya itu buat saya bersin batuk dan mata saya berair saat pandemi covid number ini kebetulan alergi saya kumat dan apa saya usaha buat nahan supaya tidak batuk dan bersin saat lagi belanja kebutuhan kost diluar ruangan;punya alergi efek buat bersin batuk mata air pandemi covid number betul alergi kumat apa usaha buat nahan tidak batuk bersin lagi belanja butuh kost luar ruang
557;557.0;haiya nk gi shensiong tapi takut  bukan pasal covid tapi pasal hais;1.0;haiya nk gi shensiong tapi takut bukan pasal covid tapi pasal hais;['haiya', 'nk', 'gi', 'shensiong', 'tapi', 'takut', 'bukan', 'pasal', 'covid', 'tapi', 'pasal', 'hais'];['haiya', 'nk', 'gi', 'shensiong', 'tapi', 'takut', 'bukan', 'pasal', 'covid', 'tapi', 'pasal', 'hais'];['haiya', 'nk', 'gi', 'shensiong', 'tapi', 'takut', 'bukan', 'pasal', 'covid', 'tapi', 'pasal', 'hais'];haiya nk gi shensiong tapi takut bukan pasal covid tapi pasal hais;haiya nk gi shensiong takut bukan pasal covid pasal hais
558;558.0;Bisa nggak sih, stop share hall yang menakutkan dan memuakkan tentang COVID-19. It's okey. Itu informasi penting emang, tapi jujur. Buat orang yang parnoan kaya gue, ini hal yang mengganggu banget. Gue kepikiran terus.;-2.0;bisa nggak sih stop share hall yang menakutkan dan memuakkan tentang covid number it okey itu informasi penting emang tapi jujur buat orang yang parnoan kaya gue ini hal yang mengganggu banget gue kepikiran terus;['bisa', 'nggak', 'sih', 'stop', 'share', 'hall', 'yang', 'menakutkan', 'dan', 'memuakkan', 'tentang', 'covid', 'number', 'it', 'okey', 'itu', 'informasi', 'penting', 'emang', 'tapi', 'jujur', 'buat', 'orang', 'yang', 'parnoan', 'kaya', 'gue', 'ini', 'hal', 'yang', 'mengganggu', 'banget', 'gue', 'kepikiran', 'terus'];['bisa', 'nggak', 'sih', 'stop', 'share', 'hall', 'yang', 'menakutkan', 'dan', 'memuakkan', 'tentang', 'covid', 'number', 'it', 'okey', 'itu', 'informasi', 'penting', 'memang', 'tapi', 'jujur', 'buat', 'orang', 'yang', 'parnoan', 'kaya', 'saya', 'ini', 'hal', 'yang', 'mengganggu', 'banget', 'saya', 'kepikiran', 'terus'];['bisa', 'nggak', 'sih', 'stop', 'share', 'hall', 'yang', 'menakutkan', 'dan', 'memuakkan', 'tentang', 'covid', 'number', 'it', 'okey', 'itu', 'informasi', 'penting', 'memang', 'tapi', 'jujur', 'buat', 'orang', 'yang', 'parnoan', 'kaya', 'saya', 'ini', 'hal', 'yang', 'mengganggu', 'banget', 'saya', 'kepikiran', 'terus'];bisa nggak sih stop share hall yang menakutkan dan memuakkan tentang covid number it okey itu informasi penting memang tapi jujur buat orang yang parnoan kaya saya ini hal yang mengganggu banget saya kepikiran terus;nggak stop share hall takut muak covid number it okey informasi penting memang jujur buat orang parnoan kaya ini yang ganggu banget pikir terus
559;559.0;Update kasus Covid 19 hari ini bertambah 330 kasus baru positif sehingga totalnya menjadi 3842 kasus. Achmad Yurianto menambahkan bahwa pertambahan itu menandakan banyak warga yang belum disiplin.;-1.0;update kasus covid number hari ini bertambah number kasus baru positif sehingga totalnya menjadi number kasus achmad yurianto menambahkan bahwa pertambahan itu menandakan banyak warga yang belum disiplin;['update', 'kasus', 'covid', 'number', 'hari', 'ini', 'bertambah', 'number', 'kasus', 'baru', 'positif', 'sehingga', 'totalnya', 'menjadi', 'number', 'kasus', 'achmad', 'yurianto', 'menambahkan', 'bahwa', 'pertambahan', 'itu', 'menandakan', 'banyak', 'warga', 'yang', 'belum', 'disiplin'];['update', 'kasus', 'covid', 'number', 'hari', 'ini', 'bertambah', 'number', 'kasus', 'baru', 'positif', 'sehingga', 'totalnya', 'menjadi', 'number', 'kasus', 'achmad', 'yurianto', 'menambahkan', 'bahwa', 'pertambahan', 'itu', 'menandakan', 'banyak', 'warga', 'yang', 'belum', 'disiplin'];['update', 'kasus', 'covid', 'number', 'hari', 'ini', 'bertambah', 'number', 'kasus', 'baru', 'positif', 'sehingga', 'totalnya', 'menjadi', 'number', 'kasus', 'achmad', 'yurianto', 'menambahkan', 'bahwa', 'pertambahan', 'itu', 'menandakan', 'banyak', 'warga', 'yang', 'belum', 'disiplin'];update kasus covid number hari ini bertambah number kasus baru positif sehingga totalnya menjadi number kasus achmad yurianto menambahkan bahwa pertambahan itu menandakan banyak warga yang belum disiplin;update kasus covid number hari tambah number kasus baru positif total jadi number kasus achmad yurianto tambah tambah tanda banyak warga belum disiplin
560;560.0;Beli tong besarIsi sepenuh yang mungkinSimpanLpas Covid-19 beransur pulih, confirmed harga minyak naik balik.. By that time duit hang dah selamat, while orang lain tengah huha huha bising harga minyak melambung sambil menyalahkan kerajaan tak kawal kenaikan harga.Believe me!;1.0;beli tong besarisi sepenuh yang mungkinsimpanlpas covid number beransur pulih confirmed harga minyak naik balik by that time duit hang dah selamat while orang lain tengah huha huha bising harga minyak melambung sambil menyalahkan kerajaan tak kawal kenaikan harga believe me;['beli', 'tong', 'besarisi', 'sepenuh', 'yang', 'mungkinsimpanlpas', 'covid', 'number', 'beransur', 'pulih', 'confirmed', 'harga', 'minyak', 'naik', 'balik', 'by', 'that', 'time', 'duit', 'hang', 'dah', 'selamat', 'while', 'orang', 'lain', 'tengah', 'huha', 'huha', 'bising', 'harga', 'minyak', 'melambung', 'sambil', 'menyalahkan', 'kerajaan', 'tak', 'kawal', 'kenaikan', 'harga', 'believe', 'me'];['beli', 'tong', 'besarisi', 'sepenuh', 'yang', 'mungkinsimpanlpas', 'covid', 'number', 'beransur', 'pulih', 'confirmed', 'harga', 'minyak', 'naik', 'balik', 'by', 'that', 'time', 'duit', 'hang', 'sudah', 'selamat', 'while', 'orang', 'lain', 'tengah', 'huha', 'huha', 'bising', 'harga', 'minyak', 'melambung', 'sambil', 'menyalahkan', 'kerajaan', 'tak', 'kawal', 'kenaikan', 'harga', 'believe', 'saya'];['beli', 'tong', 'besarisi', 'sepenuh', 'yang', 'mungkinsimpanlpas', 'covid', 'number', 'beransur', 'pulih', 'confirmed', 'harga', 'minyak', 'naik', 'balik', 'by', 'that', 'time', 'duit', 'hang', 'sudah', 'selamat', 'while', 'orang', 'lain', 'tengah', 'huha', 'huha', 'bising', 'harga', 'minyak', 'melambung', 'sambil', 'menyalahkan', 'kerajaan', 'tak', 'kawal', 'kenaikan', 'harga', 'believe', 'saya'];beli tong besarisi sepenuh yang mungkinsimpanlpas covid number beransur pulih confirmed harga minyak naik balik by that time duit hang sudah selamat while orang lain tengah huha huha bising harga minyak melambung sambil menyalahkan kerajaan tak kawal kenaikan harga believe saya;beli tong besarisi sepenuh mungkinsimpanlpas covid number beransur pulih confirmed harga minyak naik balik by that time duit hang selamat while orang tengah huha huha bising harga minyak lambung salah raja tak kawal naik harga believe
561;561.0;jadi pas itu aku malakin masku, karena covid kan gak bisa pergi jauh buat beli kado.barusan diajak ke indoapril, dia nyuruh aku ambil apa yang aku mau. berasa ditantang, so ya aku ambil ini semua. pas ditotal nominalnya sesuai sama apa yang aku palakin WKWKWKWKWK;-2.0;jadi pas itu aku malakin masku karena covid kan gak bisa pergi jauh buat beli kado barusan diajak ke indoapril dia nyuruh aku ambil apa yang aku mau berasa ditantang so ya aku ambil ini semua pas ditotal nominalnya sesuai sama apa yang aku palakin wkwkwkwkwk;['jadi', 'pas', 'itu', 'aku', 'malakin', 'masku', 'karena', 'covid', 'kan', 'gak', 'bisa', 'pergi', 'jauh', 'buat', 'beli', 'kado', 'barusan', 'diajak', 'ke', 'indoapril', 'dia', 'nyuruh', 'aku', 'ambil', 'apa', 'yang', 'aku', 'mau', 'berasa', 'ditantang', 'so', 'ya', 'aku', 'ambil', 'ini', 'semua', 'pas', 'ditotal', 'nominalnya', 'sesuai', 'sama', 'apa', 'yang', 'aku', 'palakin', 'wkwkwkwkwk'];['jadi', 'cocok', 'itu', 'aku', 'malakin', 'masku', 'karena', 'covid', 'kan', 'tidak', 'bisa', 'pergi', 'jauh', 'buat', 'beli', 'kado', 'barusan', 'diajak', 'ke', 'indoapril', 'dia', 'nyuruh', 'aku', 'ambil', 'apa', 'yang', 'aku', 'mau', 'berasa', 'ditantang', 'so', 'iya', 'aku', 'ambil', 'ini', 'semua', 'cocok', 'ditotal', 'nominalnya', 'sesuai', 'sama', 'apa', 'yang', 'aku', 'palakin', 'wkwkwkwkwk'];['jadi', 'cocok', 'itu', 'aku', 'malakin', 'masku', 'karena', 'covid', 'kan', 'tidak', 'bisa', 'pergi', 'jauh', 'buat', 'beli', 'kado', 'barusan', 'diajak', 'ke', 'indoapril', 'dia', 'nyuruh', 'aku', 'ambil', 'apa', 'yang', 'aku', 'mau', 'berasa', 'ditantang', 'so', 'iya', 'aku', 'ambil', 'ini', 'semua', 'cocok', 'ditotal', 'nominalnya', 'sesuai', 'sama', 'apa', 'yang', 'aku', 'palakin', 'wkwkwkwkwk'];jadi cocok itu aku malakin masku karena covid kan tidak bisa pergi jauh buat beli kado barusan diajak ke indoapril dia nyuruh aku ambil apa yang aku mau berasa ditantang so iya aku ambil ini semua cocok ditotal nominalnya sesuai sama apa yang aku palakin wkwkwkwkwk;jadi cocok aku malakin mas covid kan bisa pergi jauh buat beli kado barusan ajak indoapril nyuruh aku ambil apa aku mau asa tantang so iya aku ambil semua cocok total nominal sesuai sama apa aku palakin wkwkwkwkwk
562;562.0;bukan lebay gimana gimana sih sama covid-19 ini, cuma sekarang lagi tinggal sama keluarga bkn di apart, jadi kalau w kena trus mati ya gak papa kalau mati sendirilah kalau ke keluarga? udah mati aja masih nyusahin w :;-2.0;bukan lebay gimana gimana sih sama covid number ini cuma sekarang lagi tinggal sama keluarga bkn di apart jadi kalau kena trus mati ya gak papa kalau mati sendirilah kalau ke keluarga udah mati aja masih nyusahin;['bukan', 'lebay', 'gimana', 'gimana', 'sih', 'sama', 'covid', 'number', 'ini', 'cuma', 'sekarang', 'lagi', 'tinggal', 'sama', 'keluarga', 'bkn', 'di', 'apart', 'jadi', 'kalau', 'kena', 'trus', 'mati', 'ya', 'gak', 'papa', 'kalau', 'mati', 'sendirilah', 'kalau', 'ke', 'keluarga', 'udah', 'mati', 'aja', 'masih', 'nyusahin'];['bukan', 'lebay', 'bagaimana', 'bagaimana', 'sih', 'sama', 'covid', 'number', 'ini', 'cuma', 'sekarang', 'lagi', 'tinggal', 'sama', 'keluarga', 'bukan', 'di', 'apart', 'jadi', 'kalau', 'kena', 'terus', 'mati', 'iya', 'tidak', 'papa', 'kalau', 'mati', 'sendirilah', 'kalau', 'ke', 'keluarga', 'sudah', 'mati', 'saja', 'masih', 'menyusahkan'];['bukan', 'lebay', 'bagaimana', 'bagaimana', 'sih', 'sama', 'covid', 'number', 'ini', 'cuma', 'sekarang', 'lagi', 'tinggal', 'sama', 'keluarga', 'bukan', 'di', 'apart', 'jadi', 'kalau', 'kena', 'terus', 'mati', 'iya', 'tidak', 'papa', 'kalau', 'mati', 'sendirilah', 'kalau', 'ke', 'keluarga', 'sudah', 'mati', 'saja', 'masih', 'menyusahkan'];bukan lebay bagaimana bagaimana sih sama covid number ini cuma sekarang lagi tinggal sama keluarga bukan di apart jadi kalau kena terus mati iya tidak papa kalau mati sendirilah kalau ke keluarga sudah mati saja masih menyusahkan;bukan lebay bagaimana bagaimana sama covid number cuma sekarang tinggal sama keluarga bukan apart jadi kalau kena terus mati iya papa kalau mati sendiri kalau keluarga mati masih susah
563;563.0;Update sebaran Covid-19 di Kabupaten Bojonegoro per tanggal 11 April 2020 pukul 15.00 WIB.;1.0;update sebaran covid number di kabupaten bojonegoro per tanggal date pukul number wib;['update', 'sebaran', 'covid', 'number', 'di', 'kabupaten', 'bojonegoro', 'per', 'tanggal', 'date', 'pukul', 'number', 'wib'];['update', 'sebaran', 'covid', 'number', 'di', 'kabupaten', 'bojonegoro', 'per', 'tanggal', 'date', 'pukul', 'number', 'wib'];['update', 'sebaran', 'covid', 'number', 'di', 'kabupaten', 'bojonegoro', 'per', 'tanggal', 'date', 'pukul', 'number', 'wib'];update sebaran covid number di kabupaten bojonegoro per tanggal date pukul number wib;update sebar covid number kabupaten bojonegoro per tanggal date pukul number wib
564;564.0;Penanganan Covid-19, Warga Berkukuh Tolak Islamic Center Kotabumi Jadi Tempat Isolasi;-2.0;penanganan covid number warga berkukuh tolak islamic center kotabumi jadi tempat isolasi;['penanganan', 'covid', 'number', 'warga', 'berkukuh', 'tolak', 'islamic', 'center', 'kotabumi', 'jadi', 'tempat', 'isolasi'];['penanganan', 'covid', 'number', 'warga', 'berkukuh', 'tolak', 'islamic', 'center', 'kotabumi', 'jadi', 'tempat', 'isolasi'];['penanganan', 'covid', 'number', 'warga', 'berkukuh', 'tolak', 'islamic', 'center', 'kotabumi', 'jadi', 'tempat', 'isolasi'];penanganan covid number warga berkukuh tolak islamic center kotabumi jadi tempat isolasi;tangan covid number warga kukuh tolak islamic center kotabumi jadi tempat isolasi
565;565.0;Covid-19 dtg rumah.;-1.0;covid number dtg rumah;['covid', 'number', 'dtg', 'rumah'];['covid', 'number', 'dtg', 'rumah'];['covid', 'number', 'dtg', 'rumah'];covid number dtg rumah;covid number dtg rumah
566;566.0;Knp sebagian marah kepada LBP krn di tengah wabah Covid 19, LBP justru terkesan tdk serius melawan wabah Covid 19 dengan membela kedatangan TKA China di saat aturan sdh melarang, selain itu jg terkesan memaksakan pindah IKN di saat negara justru kumpulkan sumbangan tuk covid 19;-1.0;knp sebagian marah kepada lbp krn di tengah wabah covid number lbp justru terkesan tdk serius melawan wabah covid number dengan membela kedatangan tka china di saat aturan sdh melarang selain itu jg terkesan memaksakan pindah ikn di saat negara justru kumpulkan sumbangan tuk covid number;['knp', 'sebagian', 'marah', 'kepada', 'lbp', 'krn', 'di', 'tengah', 'wabah', 'covid', 'number', 'lbp', 'justru', 'terkesan', 'tdk', 'serius', 'melawan', 'wabah', 'covid', 'number', 'dengan', 'membela', 'kedatangan', 'tka', 'china', 'di', 'saat', 'aturan', 'sdh', 'melarang', 'selain', 'itu', 'jg', 'terkesan', 'memaksakan', 'pindah', 'ikn', 'di', 'saat', 'negara', 'justru', 'kumpulkan', 'sumbangan', 'tuk', 'covid', 'number'];['mengapa', 'sebagian', 'marah', 'kepada', 'lbp', 'karena', 'di', 'tengah', 'wabah', 'covid', 'number', 'lbp', 'justru', 'terkesan', 'tidak', 'serius', 'melawan', 'wabah', 'covid', 'number', 'dengan', 'membela', 'kedatangan', 'tka', 'china', 'di', 'saat', 'aturan', 'sudah', 'melarang', 'selain', 'itu', 'jg', 'terkesan', 'memaksakan', 'pindah', 'ikn', 'di', 'saat', 'negara', 'justru', 'kumpulkan', 'sumbangan', 'tuk', 'covid', 'number'];['mengapa', 'sebagian', 'marah', 'kepada', 'lbp', 'karena', 'di', 'tengah', 'wabah', 'covid', 'number', 'lbp', 'justru', 'terkesan', 'tidak', 'serius', 'melawan', 'wabah', 'covid', 'number', 'dengan', 'membela', 'kedatangan', 'tka', 'china', 'di', 'saat', 'aturan', 'sudah', 'melarang', 'selain', 'itu', 'jg', 'terkesan', 'memaksakan', 'pindah', 'ikn', 'di', 'saat', 'negara', 'justru', 'kumpulkan', 'sumbangan', 'tuk', 'covid', 'number'];mengapa sebagian marah kepada lbp karena di tengah wabah covid number lbp justru terkesan tidak serius melawan wabah covid number dengan membela kedatangan tka china di saat aturan sudah melarang selain itu jg terkesan memaksakan pindah ikn di saat negara justru kumpulkan sumbangan tuk covid number;bagi marah lbp tengah wabah covid number lbp justru kes serius lawan wabah covid number bela datang tka china saat atur larang itu jg kes paksa pindah ikn di saat negara justru kumpul sumbang tuk covid number
